Row,Col,X,Y,T_elevation
25,34,439464.709061058,3259746.2827981687,244
25,35,439494.709061058,3259746.2827981687,240
25,36,439524.709061058,3259746.2827981687,236
25,37,439554.709061058,3259746.2827981687,230
25,38,439584.709061058,3259746.2827981687,227
25,39,439614.709061058,3259746.2827981687,227
25,40,439644.709061058,3259746.2827981687,228
25,41,439674.709061058,3259746.2827981687,230
25,42,439704.709061058,3259746.2827981687,232
25,43,439734.709061058,3259746.2827981687,232
25,44,439764.709061058,3259746.2827981687,231
25,45,439794.709061058,3259746.2827981687,229
25,46,439824.709061058,3259746.2827981687,230
25,47,439854.709061058,3259746.2827981687,233
25,48,439884.709061058,3259746.2827981687,237
25,49,439914.709061058,3259746.2827981687,238
25,50,439944.709061058,3259746.2827981687,240
25,51,439974.709061058,3259746.2827981687,240
25,52,440004.709061058,3259746.2827981687,237
25,53,440034.709061058,3259746.2827981687,232
25,54,440064.709061058,3259746.2827981687,229
25,55,440094.709061058,3259746.2827981687,227
25,56,440124.709061058,3259746.2827981687,224
25,57,440154.709061058,3259746.2827981687,219
25,58,440184.709061058,3259746.2827981687,213
25,59,440214.709061058,3259746.2827981687,208
25,60,440244.709061058,3259746.2827981687,203
25,61,440274.709061058,3259746.2827981687,201
25,62,440304.709061058,3259746.2827981687,197
25,63,440334.709061058,3259746.2827981687,192
25,64,440364.709061058,3259746.2827981687,189
25,65,440394.709061058,3259746.2827981687,190
25,66,440424.709061058,3259746.2827981687,192
25,67,440454.709061058,3259746.2827981687,192
25,68,440484.709061058,3259746.2827981687,192
25,69,440514.709061058,3259746.2827981687,191
25,70,440544.709061058,3259746.2827981687,188
25,71,440574.709061058,3259746.2827981687,188
25,72,440604.709061058,3259746.2827981687,188
25,73,440634.709061058,3259746.2827981687,187
25,74,440664.709061058,3259746.2827981687,186
25,75,440694.709061058,3259746.2827981687,184
25,76,440724.709061058,3259746.2827981687,182
25,77,440754.709061058,3259746.2827981687,183
25,78,440784.709061058,3259746.2827981687,187
25,79,440814.709061058,3259746.2827981687,188
25,80,440844.709061058,3259746.2827981687,192
25,81,440874.709061058,3259746.2827981687,197
25,82,440904.709061058,3259746.2827981687,200
25,83,440934.709061058,3259746.2827981687,204
25,84,440964.709061058,3259746.2827981687,207
25,85,440994.709061058,3259746.2827981687,208
25,86,441024.709061058,3259746.2827981687,206
25,87,441054.709061058,3259746.2827981687,205
25,88,441084.709061058,3259746.2827981687,203
25,89,441114.709061058,3259746.2827981687,203
25,90,441144.709061058,3259746.2827981687,206
25,91,441174.709061058,3259746.2827981687,210
25,92,441204.709061058,3259746.2827981687,216
25,93,441234.709061058,3259746.2827981687,220
25,94,441264.709061058,3259746.2827981687,220
25,95,441294.709061058,3259746.2827981687,220
25,96,441324.709061058,3259746.2827981687,221
25,97,441354.709061058,3259746.2827981687,225
25,98,441384.709061058,3259746.2827981687,229
25,99,441414.709061058,3259746.2827981687,229
25,100,441444.709061058,3259746.2827981687,229
25,101,441474.709061058,3259746.2827981687,229
25,102,441504.709061058,3259746.2827981687,225
25,103,441534.709061058,3259746.2827981687,220
25,104,441564.709061058,3259746.2827981687,214
25,105,441594.709061058,3259746.2827981687,208
25,106,441624.709061058,3259746.2827981687,207
25,107,441654.709061058,3259746.2827981687,208
25,108,441684.709061058,3259746.2827981687,210
25,109,441714.709061058,3259746.2827981687,212
25,110,441744.709061058,3259746.2827981687,216
25,111,441774.709061058,3259746.2827981687,222
25,112,441804.709061058,3259746.2827981687,228
25,113,441834.709061058,3259746.2827981687,231
25,114,441864.709061058,3259746.2827981687,235
25,115,441894.709061058,3259746.2827981687,236
25,116,441924.709061058,3259746.2827981687,236
25,117,441954.709061058,3259746.2827981687,234
25,118,441984.709061058,3259746.2827981687,230
25,119,442014.709061058,3259746.2827981687,226
25,120,442044.709061058,3259746.2827981687,224
25,121,442074.709061058,3259746.2827981687,226
25,122,442104.709061058,3259746.2827981687,229
25,123,442134.709061058,3259746.2827981687,233
25,124,442164.709061058,3259746.2827981687,236
25,125,442194.709061058,3259746.2827981687,235
25,126,442224.709061058,3259746.2827981687,230
25,127,442254.709061058,3259746.2827981687,224
25,128,442284.709061058,3259746.2827981687,220
26,1,438474.709061058,3259716.2827981687,249
26,2,438504.709061058,3259716.2827981687,248
26,3,438534.709061058,3259716.2827981687,247
26,4,438564.709061058,3259716.2827981687,246
26,5,438594.709061058,3259716.2827981687,244
26,6,438624.709061058,3259716.2827981687,238
26,7,438654.709061058,3259716.2827981687,234
26,8,438684.709061058,3259716.2827981687,232
26,9,438714.709061058,3259716.2827981687,234
26,10,438744.709061058,3259716.2827981687,236
26,11,438774.709061058,3259716.2827981687,239
26,12,438804.709061058,3259716.2827981687,241
26,13,438834.709061058,3259716.2827981687,241
26,14,438864.709061058,3259716.2827981687,242
26,15,438894.709061058,3259716.2827981687,242
26,16,438924.709061058,3259716.2827981687,244
26,17,438954.709061058,3259716.2827981687,246
26,18,438984.709061058,3259716.2827981687,246
26,19,439014.709061058,3259716.2827981687,245
26,20,439044.709061058,3259716.2827981687,244
26,21,439074.709061058,3259716.2827981687,243
26,22,439104.709061058,3259716.2827981687,245
26,23,439134.709061058,3259716.2827981687,246
26,24,439164.709061058,3259716.2827981687,248
26,25,439194.709061058,3259716.2827981687,251
26,26,439224.709061058,3259716.2827981687,255
26,27,439254.709061058,3259716.2827981687,256
26,28,439284.709061058,3259716.2827981687,255
26,29,439314.709061058,3259716.2827981687,256
26,30,439344.709061058,3259716.2827981687,256
26,31,439374.709061058,3259716.2827981687,255
26,32,439404.709061058,3259716.2827981687,253
26,33,439434.709061058,3259716.2827981687,250
26,34,439464.709061058,3259716.2827981687,245
26,35,439494.709061058,3259716.2827981687,241
26,36,439524.709061058,3259716.2827981687,237
26,37,439554.709061058,3259716.2827981687,233
26,38,439584.709061058,3259716.2827981687,229
26,39,439614.709061058,3259716.2827981687,226
26,40,439644.709061058,3259716.2827981687,225
26,41,439674.709061058,3259716.2827981687,227
26,42,439704.709061058,3259716.2827981687,229
26,43,439734.709061058,3259716.2827981687,228
26,44,439764.709061058,3259716.2827981687,227
26,45,439794.709061058,3259716.2827981687,225
26,46,439824.709061058,3259716.2827981687,224
26,47,439854.709061058,3259716.2827981687,227
26,48,439884.709061058,3259716.2827981687,229
26,49,439914.709061058,3259716.2827981687,231
26,50,439944.709061058,3259716.2827981687,232
26,51,439974.709061058,3259716.2827981687,233
26,52,440004.709061058,3259716.2827981687,230
26,53,440034.709061058,3259716.2827981687,227
26,54,440064.709061058,3259716.2827981687,227
26,55,440094.709061058,3259716.2827981687,228
26,56,440124.709061058,3259716.2827981687,227
26,57,440154.709061058,3259716.2827981687,223
26,58,440184.709061058,3259716.2827981687,218
26,59,440214.709061058,3259716.2827981687,213
26,60,440244.709061058,3259716.2827981687,208
26,61,440274.709061058,3259716.2827981687,206
26,62,440304.709061058,3259716.2827981687,204
26,63,440334.709061058,3259716.2827981687,201
26,64,440364.709061058,3259716.2827981687,198
26,65,440394.709061058,3259716.2827981687,199
26,66,440424.709061058,3259716.2827981687,200
26,67,440454.709061058,3259716.2827981687,200
26,68,440484.709061058,3259716.2827981687,198
26,69,440514.709061058,3259716.2827981687,196
26,70,440544.709061058,3259716.2827981687,194
26,71,440574.709061058,3259716.2827981687,195
26,72,440604.709061058,3259716.2827981687,195
26,73,440634.709061058,3259716.2827981687,192
26,74,440664.709061058,3259716.2827981687,190
26,75,440694.709061058,3259716.2827981687,186
26,76,440724.709061058,3259716.2827981687,185
26,77,440754.709061058,3259716.2827981687,188
26,78,440784.709061058,3259716.2827981687,189
26,79,440814.709061058,3259716.2827981687,189
26,80,440844.709061058,3259716.2827981687,191
26,81,440874.709061058,3259716.2827981687,195
26,82,440904.709061058,3259716.2827981687,198
26,83,440934.709061058,3259716.2827981687,200
26,84,440964.709061058,3259716.2827981687,202
26,85,440994.709061058,3259716.2827981687,201
26,86,441024.709061058,3259716.2827981687,200
26,87,441054.709061058,3259716.2827981687,200
26,88,441084.709061058,3259716.2827981687,201
26,89,441114.709061058,3259716.2827981687,203
26,90,441144.709061058,3259716.2827981687,206
26,91,441174.709061058,3259716.2827981687,211
26,92,441204.709061058,3259716.2827981687,217
26,93,441234.709061058,3259716.2827981687,220
26,94,441264.709061058,3259716.2827981687,218
26,95,441294.709061058,3259716.2827981687,217
26,96,441324.709061058,3259716.2827981687,218
26,97,441354.709061058,3259716.2827981687,220
26,98,441384.709061058,3259716.2827981687,222
26,99,441414.709061058,3259716.2827981687,223
26,100,441444.709061058,3259716.2827981687,222
26,101,441474.709061058,3259716.2827981687,219
26,102,441504.709061058,3259716.2827981687,214
26,103,441534.709061058,3259716.2827981687,207
26,104,441564.709061058,3259716.2827981687,201
26,105,441594.709061058,3259716.2827981687,197
26,106,441624.709061058,3259716.2827981687,196
26,107,441654.709061058,3259716.2827981687,198
26,108,441684.709061058,3259716.2827981687,202
26,109,441714.709061058,3259716.2827981687,208
26,110,441744.709061058,3259716.2827981687,214
26,111,441774.709061058,3259716.2827981687,221
26,112,441804.709061058,3259716.2827981687,228
26,113,441834.709061058,3259716.2827981687,233
26,114,441864.709061058,3259716.2827981687,236
26,115,441894.709061058,3259716.2827981687,237
26,116,441924.709061058,3259716.2827981687,235
26,117,441954.709061058,3259716.2827981687,232
26,118,441984.709061058,3259716.2827981687,228
26,119,442014.709061058,3259716.2827981687,223
26,120,442044.709061058,3259716.2827981687,222
26,121,442074.709061058,3259716.2827981687,224
26,122,442104.709061058,3259716.2827981687,228
26,123,442134.709061058,3259716.2827981687,231
26,124,442164.709061058,3259716.2827981687,235
26,125,442194.709061058,3259716.2827981687,233
26,126,442224.709061058,3259716.2827981687,228
26,127,442254.709061058,3259716.2827981687,223
26,128,442284.709061058,3259716.2827981687,220
27,1,438474.709061058,3259686.2827981687,246
27,2,438504.709061058,3259686.2827981687,247
27,3,438534.709061058,3259686.2827981687,247
27,4,438564.709061058,3259686.2827981687,246
27,5,438594.709061058,3259686.2827981687,244
27,6,438624.709061058,3259686.2827981687,240
27,7,438654.709061058,3259686.2827981687,237
27,8,438684.709061058,3259686.2827981687,235
27,9,438714.709061058,3259686.2827981687,234
27,10,438744.709061058,3259686.2827981687,235
27,11,438774.709061058,3259686.2827981687,238
27,12,438804.709061058,3259686.2827981687,239
27,13,438834.709061058,3259686.2827981687,239
27,14,438864.709061058,3259686.2827981687,241
27,15,438894.709061058,3259686.2827981687,244
27,16,438924.709061058,3259686.2827981687,246
27,17,438954.709061058,3259686.2827981687,248
27,18,438984.709061058,3259686.2827981687,247
27,19,439014.709061058,3259686.2827981687,246
27,20,439044.709061058,3259686.2827981687,244
27,21,439074.709061058,3259686.2827981687,243
27,22,439104.709061058,3259686.2827981687,244
27,23,439134.709061058,3259686.2827981687,245
27,24,439164.709061058,3259686.2827981687,246
27,25,439194.709061058,3259686.2827981687,249
27,26,439224.709061058,3259686.2827981687,253
27,27,439254.709061058,3259686.2827981687,254
27,28,439284.709061058,3259686.2827981687,254
27,29,439314.709061058,3259686.2827981687,252
27,30,439344.709061058,3259686.2827981687,251
27,31,439374.709061058,3259686.2827981687,250
27,32,439404.709061058,3259686.2827981687,249
27,33,439434.709061058,3259686.2827981687,247
27,34,439464.709061058,3259686.2827981687,245
27,35,439494.709061058,3259686.2827981687,241
27,36,439524.709061058,3259686.2827981687,238
27,37,439554.709061058,3259686.2827981687,235
27,38,439584.709061058,3259686.2827981687,231
27,39,439614.709061058,3259686.2827981687,226
27,40,439644.709061058,3259686.2827981687,222
27,41,439674.709061058,3259686.2827981687,223
27,42,439704.709061058,3259686.2827981687,225
27,43,439734.709061058,3259686.2827981687,222
27,44,439764.709061058,3259686.2827981687,220
27,45,439794.709061058,3259686.2827981687,219
27,46,439824.709061058,3259686.2827981687,219
27,47,439854.709061058,3259686.2827981687,221
27,48,439884.709061058,3259686.2827981687,224
27,49,439914.709061058,3259686.2827981687,225
27,50,439944.709061058,3259686.2827981687,226
27,51,439974.709061058,3259686.2827981687,226
27,52,440004.709061058,3259686.2827981687,224
27,53,440034.709061058,3259686.2827981687,223
27,54,440064.709061058,3259686.2827981687,224
27,55,440094.709061058,3259686.2827981687,225
27,56,440124.709061058,3259686.2827981687,225
27,57,440154.709061058,3259686.2827981687,224
27,58,440184.709061058,3259686.2827981687,222
27,59,440214.709061058,3259686.2827981687,218
27,60,440244.709061058,3259686.2827981687,214
27,61,440274.709061058,3259686.2827981687,211
27,62,440304.709061058,3259686.2827981687,209
27,63,440334.709061058,3259686.2827981687,208
27,64,440364.709061058,3259686.2827981687,205
27,65,440394.709061058,3259686.2827981687,204
27,66,440424.709061058,3259686.2827981687,204
27,67,440454.709061058,3259686.2827981687,202
27,68,440484.709061058,3259686.2827981687,200
27,69,440514.709061058,3259686.2827981687,198
27,70,440544.709061058,3259686.2827981687,197
27,71,440574.709061058,3259686.2827981687,199
27,72,440604.709061058,3259686.2827981687,199
27,73,440634.709061058,3259686.2827981687,196
27,74,440664.709061058,3259686.2827981687,193
27,75,440694.709061058,3259686.2827981687,189
27,76,440724.709061058,3259686.2827981687,187
27,77,440754.709061058,3259686.2827981687,191
27,78,440784.709061058,3259686.2827981687,192
27,79,440814.709061058,3259686.2827981687,189
27,80,440844.709061058,3259686.2827981687,190
27,81,440874.709061058,3259686.2827981687,192
27,82,440904.709061058,3259686.2827981687,194
27,83,440934.709061058,3259686.2827981687,196
27,84,440964.709061058,3259686.2827981687,197
27,85,440994.709061058,3259686.2827981687,197
27,86,441024.709061058,3259686.2827981687,196
27,87,441054.709061058,3259686.2827981687,197
27,88,441084.709061058,3259686.2827981687,199
27,89,441114.709061058,3259686.2827981687,202
27,90,441144.709061058,3259686.2827981687,205
27,91,441174.709061058,3259686.2827981687,208
27,92,441204.709061058,3259686.2827981687,213
27,93,441234.709061058,3259686.2827981687,215
27,94,441264.709061058,3259686.2827981687,214
27,95,441294.709061058,3259686.2827981687,215
27,96,441324.709061058,3259686.2827981687,217
27,97,441354.709061058,3259686.2827981687,217
27,98,441384.709061058,3259686.2827981687,217
27,99,441414.709061058,3259686.2827981687,216
27,100,441444.709061058,3259686.2827981687,210
27,101,441474.709061058,3259686.2827981687,204
27,102,441504.709061058,3259686.2827981687,198
27,103,441534.709061058,3259686.2827981687,193
27,104,441564.709061058,3259686.2827981687,190
27,105,441594.709061058,3259686.2827981687,188
27,106,441624.709061058,3259686.2827981687,188
27,107,441654.709061058,3259686.2827981687,191
27,108,441684.709061058,3259686.2827981687,198
27,109,441714.709061058,3259686.2827981687,206
27,110,441744.709061058,3259686.2827981687,213
27,111,441774.709061058,3259686.2827981687,219
27,112,441804.709061058,3259686.2827981687,227
27,113,441834.709061058,3259686.2827981687,234
27,114,441864.709061058,3259686.2827981687,237
27,115,441894.709061058,3259686.2827981687,238
27,116,441924.709061058,3259686.2827981687,234
27,117,441954.709061058,3259686.2827981687,230
27,118,441984.709061058,3259686.2827981687,225
27,119,442014.709061058,3259686.2827981687,221
27,120,442044.709061058,3259686.2827981687,220
27,121,442074.709061058,3259686.2827981687,222
27,122,442104.709061058,3259686.2827981687,226
27,123,442134.709061058,3259686.2827981687,230
27,124,442164.709061058,3259686.2827981687,232
27,125,442194.709061058,3259686.2827981687,229
27,126,442224.709061058,3259686.2827981687,223
27,127,442254.709061058,3259686.2827981687,219
27,128,442284.709061058,3259686.2827981687,220
28,1,438474.709061058,3259656.2827981687,244
28,2,438504.709061058,3259656.2827981687,245
28,3,438534.709061058,3259656.2827981687,245
28,4,438564.709061058,3259656.2827981687,244
28,5,438594.709061058,3259656.2827981687,242
28,6,438624.709061058,3259656.2827981687,240
28,7,438654.709061058,3259656.2827981687,239
28,8,438684.709061058,3259656.2827981687,237
28,9,438714.709061058,3259656.2827981687,235
28,10,438744.709061058,3259656.2827981687,234
28,11,438774.709061058,3259656.2827981687,235
28,12,438804.709061058,3259656.2827981687,236
28,13,438834.709061058,3259656.2827981687,236
28,14,438864.709061058,3259656.2827981687,239
28,15,438894.709061058,3259656.2827981687,245
28,16,438924.709061058,3259656.2827981687,249
28,17,438954.709061058,3259656.2827981687,249
28,18,438984.709061058,3259656.2827981687,248
28,19,439014.709061058,3259656.2827981687,246
28,20,439044.709061058,3259656.2827981687,244
28,21,439074.709061058,3259656.2827981687,244
28,22,439104.709061058,3259656.2827981687,244
28,23,439134.709061058,3259656.2827981687,244
28,24,439164.709061058,3259656.2827981687,245
28,25,439194.709061058,3259656.2827981687,248
28,26,439224.709061058,3259656.2827981687,251
28,27,439254.709061058,3259656.2827981687,253
28,28,439284.709061058,3259656.2827981687,252
28,29,439314.709061058,3259656.2827981687,248
28,30,439344.709061058,3259656.2827981687,245
28,31,439374.709061058,3259656.2827981687,245
28,32,439404.709061058,3259656.2827981687,245
28,33,439434.709061058,3259656.2827981687,244
28,34,439464.709061058,3259656.2827981687,243
28,35,439494.709061058,3259656.2827981687,240
28,36,439524.709061058,3259656.2827981687,238
28,37,439554.709061058,3259656.2827981687,235
28,38,439584.709061058,3259656.2827981687,231
28,39,439614.709061058,3259656.2827981687,227
28,40,439644.709061058,3259656.2827981687,222
28,41,439674.709061058,3259656.2827981687,220
28,42,439704.709061058,3259656.2827981687,219
28,43,439734.709061058,3259656.2827981687,217
28,44,439764.709061058,3259656.2827981687,216
28,45,439794.709061058,3259656.2827981687,218
28,46,439824.709061058,3259656.2827981687,217
28,47,439854.709061058,3259656.2827981687,218
28,48,439884.709061058,3259656.2827981687,220
28,49,439914.709061058,3259656.2827981687,222
28,50,439944.709061058,3259656.2827981687,223
28,51,439974.709061058,3259656.2827981687,222
28,52,440004.709061058,3259656.2827981687,220
28,53,440034.709061058,3259656.2827981687,220
28,54,440064.709061058,3259656.2827981687,221
28,55,440094.709061058,3259656.2827981687,222
28,56,440124.709061058,3259656.2827981687,222
28,57,440154.709061058,3259656.2827981687,223
28,58,440184.709061058,3259656.2827981687,224
28,59,440214.709061058,3259656.2827981687,222
28,60,440244.709061058,3259656.2827981687,216
28,61,440274.709061058,3259656.2827981687,210
28,62,440304.709061058,3259656.2827981687,209
28,63,440334.709061058,3259656.2827981687,209
28,64,440364.709061058,3259656.2827981687,206
28,65,440394.709061058,3259656.2827981687,203
28,66,440424.709061058,3259656.2827981687,202
28,67,440454.709061058,3259656.2827981687,201
28,68,440484.709061058,3259656.2827981687,199
28,69,440514.709061058,3259656.2827981687,196
28,70,440544.709061058,3259656.2827981687,194
28,71,440574.709061058,3259656.2827981687,194
28,72,440604.709061058,3259656.2827981687,195
28,73,440634.709061058,3259656.2827981687,194
28,74,440664.709061058,3259656.2827981687,192
28,75,440694.709061058,3259656.2827981687,188
28,76,440724.709061058,3259656.2827981687,188
28,77,440754.709061058,3259656.2827981687,190
28,78,440784.709061058,3259656.2827981687,189
28,79,440814.709061058,3259656.2827981687,186
28,80,440844.709061058,3259656.2827981687,186
28,81,440874.709061058,3259656.2827981687,188
28,82,440904.709061058,3259656.2827981687,190
28,83,440934.709061058,3259656.2827981687,191
28,84,440964.709061058,3259656.2827981687,192
28,85,440994.709061058,3259656.2827981687,193
28,86,441024.709061058,3259656.2827981687,194
28,87,441054.709061058,3259656.2827981687,196
28,88,441084.709061058,3259656.2827981687,199
28,89,441114.709061058,3259656.2827981687,202
28,90,441144.709061058,3259656.2827981687,204
28,91,441174.709061058,3259656.2827981687,205
28,92,441204.709061058,3259656.2827981687,206
28,93,441234.709061058,3259656.2827981687,208
28,94,441264.709061058,3259656.2827981687,210
28,95,441294.709061058,3259656.2827981687,214
28,96,441324.709061058,3259656.2827981687,218
28,97,441354.709061058,3259656.2827981687,218
28,98,441384.709061058,3259656.2827981687,215
28,99,441414.709061058,3259656.2827981687,210
28,100,441444.709061058,3259656.2827981687,200
28,101,441474.709061058,3259656.2827981687,192
28,102,441504.709061058,3259656.2827981687,187
28,103,441534.709061058,3259656.2827981687,184
28,104,441564.709061058,3259656.2827981687,183
28,105,441594.709061058,3259656.2827981687,183
28,106,441624.709061058,3259656.2827981687,185
28,107,441654.709061058,3259656.2827981687,190
28,108,441684.709061058,3259656.2827981687,198
28,109,441714.709061058,3259656.2827981687,208
28,110,441744.709061058,3259656.2827981687,214
28,111,441774.709061058,3259656.2827981687,220
28,112,441804.709061058,3259656.2827981687,226
28,113,441834.709061058,3259656.2827981687,232
28,114,441864.709061058,3259656.2827981687,236
28,115,441894.709061058,3259656.2827981687,237
28,116,441924.709061058,3259656.2827981687,233
28,117,441954.709061058,3259656.2827981687,227
28,118,441984.709061058,3259656.2827981687,222
28,119,442014.709061058,3259656.2827981687,218
28,120,442044.709061058,3259656.2827981687,218
28,121,442074.709061058,3259656.2827981687,221
28,122,442104.709061058,3259656.2827981687,226
28,123,442134.709061058,3259656.2827981687,230
28,124,442164.709061058,3259656.2827981687,231
28,125,442194.709061058,3259656.2827981687,226
28,126,442224.709061058,3259656.2827981687,219
28,127,442254.709061058,3259656.2827981687,216
28,128,442284.709061058,3259656.2827981687,219
29,1,438474.709061058,3259626.2827981687,242
29,2,438504.709061058,3259626.2827981687,243
29,3,438534.709061058,3259626.2827981687,242
29,4,438564.709061058,3259626.2827981687,241
29,5,438594.709061058,3259626.2827981687,241
29,6,438624.709061058,3259626.2827981687,240
29,7,438654.709061058,3259626.2827981687,240
29,8,438684.709061058,3259626.2827981687,239
29,9,438714.709061058,3259626.2827981687,237
29,10,438744.709061058,3259626.2827981687,234
29,11,438774.709061058,3259626.2827981687,234
29,12,438804.709061058,3259626.2827981687,234
29,13,438834.709061058,3259626.2827981687,235
29,14,438864.709061058,3259626.2827981687,239
29,15,438894.709061058,3259626.2827981687,244
29,16,438924.709061058,3259626.2827981687,248
29,17,438954.709061058,3259626.2827981687,250
29,18,438984.709061058,3259626.2827981687,248
29,19,439014.709061058,3259626.2827981687,246
29,20,439044.709061058,3259626.2827981687,245
29,21,439074.709061058,3259626.2827981687,244
29,22,439104.709061058,3259626.2827981687,245
29,23,439134.709061058,3259626.2827981687,246
29,24,439164.709061058,3259626.2827981687,246
29,25,439194.709061058,3259626.2827981687,248
29,26,439224.709061058,3259626.2827981687,250
29,27,439254.709061058,3259626.2827981687,250
29,28,439284.709061058,3259626.2827981687,249
29,29,439314.709061058,3259626.2827981687,245
29,30,439344.709061058,3259626.2827981687,242
29,31,439374.709061058,3259626.2827981687,242
29,32,439404.709061058,3259626.2827981687,242
29,33,439434.709061058,3259626.2827981687,242
29,34,439464.709061058,3259626.2827981687,241
29,35,439494.709061058,3259626.2827981687,240
29,36,439524.709061058,3259626.2827981687,237
29,37,439554.709061058,3259626.2827981687,234
29,38,439584.709061058,3259626.2827981687,231
29,39,439614.709061058,3259626.2827981687,228
29,40,439644.709061058,3259626.2827981687,225
29,41,439674.709061058,3259626.2827981687,222
29,42,439704.709061058,3259626.2827981687,218
29,43,439734.709061058,3259626.2827981687,216
29,44,439764.709061058,3259626.2827981687,216
29,45,439794.709061058,3259626.2827981687,218
29,46,439824.709061058,3259626.2827981687,218
29,47,439854.709061058,3259626.2827981687,217
29,48,439884.709061058,3259626.2827981687,218
29,49,439914.709061058,3259626.2827981687,219
29,50,439944.709061058,3259626.2827981687,219
29,51,439974.709061058,3259626.2827981687,218
29,52,440004.709061058,3259626.2827981687,217
29,53,440034.709061058,3259626.2827981687,218
29,54,440064.709061058,3259626.2827981687,219
29,55,440094.709061058,3259626.2827981687,219
29,56,440124.709061058,3259626.2827981687,219
29,57,440154.709061058,3259626.2827981687,221
29,58,440184.709061058,3259626.2827981687,223
29,59,440214.709061058,3259626.2827981687,221
29,60,440244.709061058,3259626.2827981687,214
29,61,440274.709061058,3259626.2827981687,206
29,62,440304.709061058,3259626.2827981687,205
29,63,440334.709061058,3259626.2827981687,205
29,64,440364.709061058,3259626.2827981687,202
29,65,440394.709061058,3259626.2827981687,199
29,66,440424.709061058,3259626.2827981687,197
29,67,440454.709061058,3259626.2827981687,195
29,68,440484.709061058,3259626.2827981687,194
29,69,440514.709061058,3259626.2827981687,192
29,70,440544.709061058,3259626.2827981687,190
29,71,440574.709061058,3259626.2827981687,189
29,72,440604.709061058,3259626.2827981687,190
29,73,440634.709061058,3259626.2827981687,189
29,74,440664.709061058,3259626.2827981687,187
29,75,440694.709061058,3259626.2827981687,186
29,76,440724.709061058,3259626.2827981687,186
29,77,440754.709061058,3259626.2827981687,187
29,78,440784.709061058,3259626.2827981687,186
29,79,440814.709061058,3259626.2827981687,183
29,80,440844.709061058,3259626.2827981687,183
29,81,440874.709061058,3259626.2827981687,183
29,82,440904.709061058,3259626.2827981687,184
29,83,440934.709061058,3259626.2827981687,184
29,84,440964.709061058,3259626.2827981687,186
29,85,440994.709061058,3259626.2827981687,190
29,86,441024.709061058,3259626.2827981687,193
29,87,441054.709061058,3259626.2827981687,195
29,88,441084.709061058,3259626.2827981687,199
29,89,441114.709061058,3259626.2827981687,202
29,90,441144.709061058,3259626.2827981687,203
29,91,441174.709061058,3259626.2827981687,203
29,92,441204.709061058,3259626.2827981687,202
29,93,441234.709061058,3259626.2827981687,203
29,94,441264.709061058,3259626.2827981687,207
29,95,441294.709061058,3259626.2827981687,212
29,96,441324.709061058,3259626.2827981687,217
29,97,441354.709061058,3259626.2827981687,219
29,98,441384.709061058,3259626.2827981687,215
29,99,441414.709061058,3259626.2827981687,205
29,100,441444.709061058,3259626.2827981687,193
29,101,441474.709061058,3259626.2827981687,185
29,102,441504.709061058,3259626.2827981687,183
29,103,441534.709061058,3259626.2827981687,181
29,104,441564.709061058,3259626.2827981687,180
29,105,441594.709061058,3259626.2827981687,181
29,106,441624.709061058,3259626.2827981687,185
29,107,441654.709061058,3259626.2827981687,192
29,108,441684.709061058,3259626.2827981687,202
29,109,441714.709061058,3259626.2827981687,211
29,110,441744.709061058,3259626.2827981687,216
29,111,441774.709061058,3259626.2827981687,220
29,112,441804.709061058,3259626.2827981687,225
29,113,441834.709061058,3259626.2827981687,230
29,114,441864.709061058,3259626.2827981687,235
29,115,441894.709061058,3259626.2827981687,235
29,116,441924.709061058,3259626.2827981687,231
29,117,441954.709061058,3259626.2827981687,225
29,118,441984.709061058,3259626.2827981687,220
29,119,442014.709061058,3259626.2827981687,216
29,120,442044.709061058,3259626.2827981687,217
29,121,442074.709061058,3259626.2827981687,222
29,122,442104.709061058,3259626.2827981687,228
29,123,442134.709061058,3259626.2827981687,230
29,124,442164.709061058,3259626.2827981687,229
29,125,442194.709061058,3259626.2827981687,224
29,126,442224.709061058,3259626.2827981687,217
29,127,442254.709061058,3259626.2827981687,214
29,128,442284.709061058,3259626.2827981687,218
30,1,438474.709061058,3259596.2827981687,240
30,2,438504.709061058,3259596.2827981687,240
30,3,438534.709061058,3259596.2827981687,239
30,4,438564.709061058,3259596.2827981687,239
30,5,438594.709061058,3259596.2827981687,239
30,6,438624.709061058,3259596.2827981687,239
30,7,438654.709061058,3259596.2827981687,239
30,8,438684.709061058,3259596.2827981687,239
30,9,438714.709061058,3259596.2827981687,239
30,10,438744.709061058,3259596.2827981687,237
30,11,438774.709061058,3259596.2827981687,235
30,12,438804.709061058,3259596.2827981687,236
30,13,438834.709061058,3259596.2827981687,236
30,14,438864.709061058,3259596.2827981687,238
30,15,438894.709061058,3259596.2827981687,242
30,16,438924.709061058,3259596.2827981687,247
30,17,438954.709061058,3259596.2827981687,249
30,18,438984.709061058,3259596.2827981687,248
30,19,439014.709061058,3259596.2827981687,246
30,20,439044.709061058,3259596.2827981687,245
30,21,439074.709061058,3259596.2827981687,245
30,22,439104.709061058,3259596.2827981687,246
30,23,439134.709061058,3259596.2827981687,248
30,24,439164.709061058,3259596.2827981687,248
30,25,439194.709061058,3259596.2827981687,248
30,26,439224.709061058,3259596.2827981687,247
30,27,439254.709061058,3259596.2827981687,247
30,28,439284.709061058,3259596.2827981687,245
